Temperature7,Execution1
147.0000,27.00
147.5000,27.01
148.0000,27.02
148.5000,27.02
149.0000,27.03
149.5000,27.03
150.0000,27.04
150.5000,27.05
151.0000,27.05
151.5000,27.06
152.0000,27.07
152.5000,27.07
153.0000,27.08
153.5000,27.09
154.0000,27.09
154.5000,27.10
155.0000,27.10
155.5000,27.10
156.0000,27.11
156.5000,27.10
157.0000,27.12
157.5000,27.12
158.0000,27.12
158.5000,27.12
159.0000,27.13
159.5000,27.13
160.0000,27.13
160.5000,27.12
161.0000,27.13
161.5000,27.13
162.0000,27.13
162.5000,27.13
163.0000,27.14
163.5000,27.14
164.0000,27.14
164.5000,27.14
165.0000,27.14
165.5000,27.14
166.0000,27.15
166.5000,27.15
167.0000,27.15
167.5000,27.15
168.0000,27.15
168.5000,27.16
169.0000,27.15
169.5000,27.15
170.0000,27.15
170.5000,27.15
171.0000,27.16
171.5000,27.15
172.0000,27.14
172.5000,27.15
173.0000,27.15
173.5000,27.14
174.0000,27.15
174.5000,27.15
175.0000,27.15
175.5000,27.15
176.0000,27.16
176.5000,27.16
177.0000,27.15
177.5000,27.15
178.0000,27.16
178.5000,27.16
179.0000,27.16
179.5000,27.17
180.0000,27.16
180.5000,27.17
181.0000,27.18
181.5000,27.18
182.0000,27.18
182.5000,27.18
183.0000,27.18
183.5000,27.18
184.0000,27.19
184.5000,27.20
185.0000,27.20
185.5000,27.20
186.0000,27.22
186.5000,27.22
187.0000,27.22
187.5000,27.23
188.0000,27.23
188.5000,27.24
189.0000,27.24
189.5000,27.26
190.0000,27.26
190.5000,27.26
191.0000,27.28
191.5000,27.28
192.0000,27.28
192.5000,27.29
193.0000,27.30
193.5000,27.30
194.0000,27.31
194.5000,27.32
195.0000,27.32
195.5000,27.33
196.0000,27.34
196.5000,27.34
197.0000,27.34
197.5000,27.35
198.0000,27.35
198.5000,27.36
199.0000,27.36
199.5000,27.37
200.0000,27.38
200.5000,27.38
201.0000,27.38
201.5000,27.39
202.0000,27.39
202.5000,27.40
203.0000,27.40
203.5000,27.40
204.0000,27.41
204.5000,27.42
205.0000,27.42
205.5000,27.43
206.0000,27.43
206.5000,27.43
207.0000,27.43
207.5000,27.43
208.0000,27.44
208.5000,27.44
209.0000,27.44
209.5000,27.44
210.0000,27.44
210.5000,27.45
211.0000,27.45
211.5000,27.44
212.0000,27.45
212.5000,27.46
213.0000,27.45
213.5000,27.45
214.0000,27.45
214.5000,27.45
215.0000,27.45
215.5000,27.46
216.0000,27.45
216.5000,27.45
217.0000,27.46
217.5000,27.46
218.0000,27.45
218.5000,27.46
219.0000,27.46
219.5000,27.46
220.0000,27.46
220.5000,27.46
221.0000,27.46
221.5000,27.46
222.0000,27.46
222.5000,27.46
223.0000,27.46
223.5000,27.46
224.0000,27.46
224.5000,27.46
225.0000,27.45
225.5000,27.45
226.0000,27.45
226.5000,27.45
227.0000,27.46
227.5000,27.45
228.0000,27.46
228.5000,27.46
229.0000,27.46
229.5000,27.46
230.0000,27.46
230.5000,27.47
231.0000,27.47
231.5000,27.48
232.0000,27.48
232.5000,27.49
233.0000,27.49
233.5000,27.50
234.0000,27.50
234.5000,27.50
235.0000,27.51
235.5000,27.52
236.0000,27.51
236.5000,27.52
237.0000,27.52
237.5000,27.53
238.0000,27.53
238.5000,27.54
239.0000,27.54
239.5000,27.55
240.0000,27.55
240.5000,27.56
241.0000,27.56
241.5000,27.56
242.0000,27.57
242.5000,27.57
243.0000,27.58
243.5000,27.58
244.0000,27.59
244.5000,27.59
245.0000,27.60
245.5000,27.61
246.0000,27.61
246.5000,27.62
247.0000,27.62
247.5000,27.62
248.0000,27.62
248.5000,27.64
249.0000,27.63
249.5000,27.64
250.0000,27.65
250.5000,27.66
251.0000,27.65
251.5000,27.66
252.0000,27.66
252.5000,27.67
253.0000,27.67
253.5000,27.68
254.0000,27.68
254.5000,27.69
255.0000,27.69
255.5000,27.69
256.0000,27.69
256.5000,27.69
257.0000,27.70
257.5000,27.70
258.0000,27.70
258.5000,27.69
259.0000,27.70
259.5000,27.70
260.0000,27.70
260.5000,27.70
261.0000,27.71
261.5000,27.70
262.0000,27.71
262.5000,27.71
263.0000,27.71
263.5000,27.71
264.0000,27.71
264.5000,27.71
265.0000,27.71
265.5000,27.71
266.0000,27.71
266.5000,27.71
267.0000,27.71
267.5000,27.71
268.0000,27.70
268.5000,27.70
269.0000,27.70
269.5000,27.70
270.0000,27.71
270.5000,27.70
271.0000,27.70
271.5000,27.70
272.0000,27.70
272.5000,27.70
273.0000,27.70
273.5000,27.70
274.0000,27.69
274.5000,27.69
275.0000,27.69
275.5000,27.70
276.0000,27.70
276.5000,27.70
277.0000,27.70
277.5000,27.69
278.0000,27.70
278.5000,27.69
279.0000,27.70
279.5000,27.70
280.0000,27.70
280.5000,27.70
281.0000,27.70
281.5000,27.70
282.0000,27.71
282.5000,27.71
283.0000,27.71
283.5000,27.72
284.0000,27.71
284.5000,27.72
285.0000,27.73
285.5000,27.73
286.0000,27.73
286.5000,27.74
287.0000,27.74
287.5000,27.75
288.0000,27.75
288.5000,27.76
289.0000,27.77
289.5000,27.77
290.0000,27.77
290.5000,27.78
291.0000,27.79
291.5000,27.79
292.0000,27.80
292.5000,27.80
293.0000,27.81
293.5000,27.81
294.0000,27.82
294.5000,27.82
295.0000,27.83
295.5000,27.83
296.0000,27.83
296.5000,27.84
297.0000,27.85
297.5000,27.86
298.0000,27.86
298.5000,27.86
299.0000,27.87
299.5000,27.88
300.0000,27.88
300.5000,27.89
301.0000,27.89
301.5000,27.89
302.0000,27.90
302.5000,27.91
303.0000,27.91
303.5000,27.91
304.0000,27.91
304.5000,27.92
305.0000,27.92
305.5000,27.92
306.0000,27.92
306.5000,27.92
307.0000,27.92
307.5000,27.93
308.0000,27.93
308.5000,27.93
309.0000,27.93
309.5000,27.93
310.0000,27.93
310.5000,27.94
311.0000,27.94
311.5000,27.93
312.0000,27.94
312.5000,27.93
313.0000,27.94
313.5000,27.94
314.0000,27.93
314.5000,27.93
315.0000,27.93
315.5000,27.93
316.0000,27.93
316.5000,27.94
317.0000,27.94
317.5000,27.93
318.0000,27.93
318.5000,27.93
319.0000,27.93
319.5000,27.93
320.0000,27.93
320.5000,27.93
321.0000,27.93
321.5000,27.92
322.0000,27.92
322.5000,27.93
323.0000,27.92
323.5000,27.92
324.0000,27.92
324.5000,27.92
325.0000,27.91
325.5000,27.91
326.0000,27.91
326.5000,27.91
327.0000,27.91
327.5000,27.91
328.0000,27.91
328.5000,27.92
329.0000,27.91
329.5000,27.91
330.0000,27.92
330.5000,27.91
331.0000,27.92
331.5000,27.92
332.0000,27.92
332.5000,27.93
333.0000,27.93
333.5000,27.93
334.0000,27.94
334.5000,27.94
335.0000,27.94
335.5000,27.94
336.0000,27.95
336.5000,27.95
337.0000,27.96
337.5000,27.97
338.0000,27.97
338.5000,27.98
339.0000,27.99
339.5000,27.99
340.0000,27.99
340.5000,28.00
341.0000,28.00
341.5000,28.01
342.0000,28.02
342.5000,28.03
343.0000,28.02
343.5000,28.03
344.0000,28.04
344.5000,28.05
345.0000,28.05
345.5000,28.05
346.0000,28.06
346.5000,28.07
347.0000,28.07
347.5000,28.08
348.0000,28.08
348.5000,28.08
349.0000,28.09
349.5000,28.09
350.0000,28.10
350.5000,28.10
351.0000,28.11
351.5000,28.11
352.0000,28.11
352.5000,28.12
353.0000,28.12
353.5000,28.12
354.0000,28.13
354.5000,28.13
355.0000,28.13
355.5000,28.13
356.0000,28.13
356.5000,28.14
357.0000,28.14
357.5000,28.14
358.0000,28.15
358.5000,28.14
359.0000,28.15
359.5000,28.15
360.0000,28.14
360.5000,28.15
361.0000,28.14
361.5000,28.14
362.0000,28.14
362.5000,28.14
363.0000,28.14
363.5000,28.15
364.0000,28.14
364.5000,28.14
365.0000,28.14
365.5000,28.14
366.0000,28.14
366.5000,28.14
367.0000,28.14
367.5000,28.14
368.0000,28.14
368.5000,28.14
369.0000,28.14
369.5000,28.14
370.0000,28.13
370.5000,28.14
371.0000,28.14
371.5000,28.14
372.0000,28.14
372.5000,28.14
373.0000,28.14
373.5000,28.14
374.0000,28.14
374.5000,28.13
375.0000,28.14
375.5000,28.14
376.0000,28.13
376.5000,28.13
377.0000,28.13
377.5000,28.14
378.0000,28.14
378.5000,28.13
379.0000,28.13
379.5000,28.14
380.0000,28.13
380.5000,28.14
381.0000,28.14
381.5000,28.14
382.0000,28.14
382.5000,28.15
383.0000,28.15
383.5000,28.16
384.0000,28.15
384.5000,28.17
385.0000,28.17
385.5000,28.17
386.0000,28.17
386.5000,28.18
387.0000,28.19
387.5000,28.19
388.0000,28.19
388.5000,28.20
389.0000,28.20
389.5000,28.20
390.0000,28.21
390.5000,28.21
391.0000,28.22
391.5000,28.22
392.0000,28.22
392.5000,28.23
393.0000,28.24
393.5000,28.24
394.0000,28.25
394.5000,28.25
395.0000,28.26
395.5000,28.26
396.0000,28.27
396.5000,28.27
397.0000,28.27
397.5000,28.28
398.0000,28.28
398.5000,28.29
399.0000,28.29
399.5000,28.29
400.0000,28.30
400.5000,28.30
401.0000,28.30
401.5000,28.31
402.0000,28.30
402.5000,28.31
403.0000,28.31
403.5000,28.32
404.0000,28.32
404.5000,28.32
405.0000,28.32
405.5000,28.33
406.0000,28.33
406.5000,28.33
407.0000,28.33
407.5000,28.34
408.0000,28.33
408.5000,28.33
409.0000,28.33
409.5000,28.33
410.0000,28.33
410.5000,28.33
411.0000,28.33
411.5000,28.33
412.0000,28.32
412.5000,28.32
413.0000,28.33
413.5000,28.33
414.0000,28.33
414.5000,28.32
415.0000,28.33
415.5000,28.33
416.0000,28.33
416.5000,28.32
417.0000,28.33
417.5000,28.32
418.0000,28.32
418.5000,28.32
419.0000,28.31
419.5000,28.31
420.0000,28.31
420.5000,28.31
421.0000,28.30
421.5000,28.30
422.0000,28.30
422.5000,28.29
423.0000,28.30
423.5000,28.30
424.0000,28.29
424.5000,28.29
425.0000,28.29
425.5000,28.29
426.0000,28.29
426.5000,28.29
427.0000,28.28
427.5000,28.28
428.0000,28.28
428.5000,28.28
429.0000,28.28
429.5000,28.27
430.0000,28.28
430.5000,28.28
431.0000,28.28
431.5000,28.28
432.0000,28.28
432.5000,28.28
433.0000,28.28
433.5000,28.29
434.0000,28.29
434.5000,28.30
435.0000,28.30
435.5000,28.31
436.0000,28.32
436.5000,28.32
437.0000,28.33
437.5000,28.33
438.0000,28.34
438.5000,28.34
439.0000,28.35
439.5000,28.35
440.0000,28.36
440.5000,28.36
441.0000,28.36
441.5000,28.36
442.0000,28.36
442.5000,28.37
443.0000,28.38
443.5000,28.38
444.0000,28.39
444.5000,28.40
445.0000,28.40
445.5000,28.41
446.0000,28.41
446.5000,28.41
447.0000,28.41
447.5000,28.41
448.0000,28.42
448.5000,28.42
449.0000,28.43
449.5000,28.44
450.0000,28.44
450.5000,28.44
451.0000,28.44
451.5000,28.45
452.0000,28.45
452.5000,28.45
453.0000,28.46
453.5000,28.47
454.0000,28.47
454.5000,28.47
455.0000,28.47
455.5000,28.47
456.0000,28.47
456.5000,28.48
457.0000,28.47
457.5000,28.48
458.0000,28.48
458.5000,28.48
459.0000,28.49
459.5000,28.48
460.0000,28.48
460.5000,28.48
461.0000,28.48
461.5000,28.48
462.0000,28.48
462.5000,28.47
463.0000,28.47
463.5000,28.47
464.0000,28.47
464.5000,28.46
465.0000,28.47
465.5000,28.46
466.0000,28.46
466.5000,28.46
467.0000,28.45
467.5000,28.45
468.0000,28.45
468.5000,28.45
469.0000,28.45
469.5000,28.45
470.0000,28.45
470.5000,28.44
471.0000,28.44
471.5000,28.44
472.0000,28.45
472.5000,28.44
473.0000,28.44
473.5000,28.44
474.0000,28.44
474.5000,28.44
475.0000,28.43
475.5000,28.44
476.0000,28.44
476.5000,28.44
477.0000,28.44
477.5000,28.44
478.0000,28.44
478.5000,28.44
479.0000,28.44
479.5000,28.44
480.0000,28.44
480.5000,28.44
481.0000,28.44
481.5000,28.44
482.0000,28.44
482.5000,28.44
483.0000,28.45
483.5000,28.44
484.0000,28.45
484.5000,28.45
485.0000,28.45
485.5000,28.46
486.0000,28.46
486.5000,28.46
487.0000,28.47
487.5000,28.47
488.0000,28.47
488.5000,28.48
489.0000,28.48
489.5000,28.48
490.0000,28.49
490.5000,28.48
491.0000,28.49
491.5000,28.49
492.0000,28.49
492.5000,28.50
493.0000,28.50
493.5000,28.50
494.0000,28.50
494.5000,28.51
495.0000,28.52
495.5000,28.52
496.0000,28.53
496.5000,28.53
497.0000,28.54
497.5000,28.54
498.0000,28.54
498.5000,28.55
499.0000,28.55
499.5000,28.56
500.0000,28.56
500.5000,28.57
501.0000,28.58
501.5000,28.58
502.0000,28.58
502.5000,28.59
503.0000,28.59
503.5000,28.59
504.0000,28.60
504.5000,28.60
505.0000,28.60
505.5000,28.61
506.0000,28.60
506.5000,28.61
507.0000,28.60
507.5000,28.60
508.0000,28.61
508.5000,28.61
509.0000,28.61
509.5000,28.61
510.0000,28.61
510.5000,28.61
511.0000,28.61
511.5000,28.61
512.0000,28.62
512.5000,28.61
513.0000,28.61
513.5000,28.61
514.0000,28.61
514.5000,28.60
515.0000,28.60
515.5000,28.60
516.0000,28.60
516.5000,28.59
517.0000,28.59
517.5000,28.59
518.0000,28.59
518.5000,28.58
519.0000,28.58
519.5000,28.58
520.0000,28.58
520.5000,28.57
521.0000,28.57
521.5000,28.56
522.0000,28.57
522.5000,28.56
523.0000,28.56
523.5000,28.56
524.0000,28.56
524.5000,28.56
525.0000,28.56
525.5000,28.57
526.0000,28.57
526.5000,28.57
527.0000,28.57
527.5000,28.57
528.0000,28.56
528.5000,28.56
529.0000,28.57
529.5000,28.56
530.0000,28.56
530.5000,28.56
531.0000,28.57
531.5000,28.57
532.0000,28.57
532.5000,28.57
533.0000,28.57
533.5000,28.58
534.0000,28.59
534.5000,28.58
535.0000,28.58
535.5000,28.59
536.0000,28.59
536.5000,28.60
537.0000,28.60
537.5000,28.60
538.0000,28.61
538.5000,28.61
539.0000,28.62
539.5000,28.62
540.0000,28.63
540.5000,28.64
541.0000,28.64
541.5000,28.65
542.0000,28.65
542.5000,28.66
543.0000,28.66
543.5000,28.67
544.0000,28.67
544.5000,28.67
545.0000,28.67
545.5000,28.68
546.0000,28.68
546.5000,28.68
547.0000,28.69
547.5000,28.69
548.0000,28.70
548.5000,28.70
549.0000,28.70
549.5000,28.70
550.0000,28.71
550.5000,28.71
551.0000,28.72
551.5000,28.72
552.0000,28.72
552.5000,28.72
553.0000,28.72
553.5000,28.72
554.0000,28.73
554.5000,28.72
555.0000,28.73
555.5000,28.73
556.0000,28.72
556.5000,28.73
557.0000,28.73
557.5000,28.73
558.0000,28.72
558.5000,28.73
559.0000,28.73
559.5000,28.73
560.0000,28.73
560.5000,28.73
561.0000,28.74
561.5000,28.73
562.0000,28.73
562.5000,28.73
563.0000,28.73
563.5000,28.73
564.0000,28.73
564.5000,28.73
565.0000,28.73
565.5000,28.73
566.0000,28.73
566.5000,28.73
567.0000,28.72
567.5000,28.73
568.0000,28.73
568.5000,28.73
569.0000,28.72
569.5000,28.72
570.0000,28.72
570.5000,28.72
571.0000,28.71
571.5000,28.72
572.0000,28.71
572.5000,28.71
573.0000,28.70
573.5000,28.70
574.0000,28.70
574.5000,28.69
575.0000,28.69
575.5000,28.68
576.0000,28.70
576.5000,28.69
577.0000,28.69
577.5000,28.69
578.0000,28.69
578.5000,28.70
579.0000,28.69
579.5000,28.69
580.0000,28.70
580.5000,28.70
581.0000,28.70
581.5000,28.70
582.0000,28.70
582.5000,28.71
