Temperature2	Execution1
139.0000	27.10
139.5000	27.09
140.0000	27.09
140.5000	27.07
141.0000	27.05
141.5000	27.03
142.0000	27.03
142.5000	27.04
143.0000	27.05
143.5000	27.02
144.0000	26.99
144.5000	27.02
145.0000	27.10
145.5000	27.11
146.0000	27.08
146.5000	27.10
147.0000	27.15
147.5000	27.11
148.0000	27.13
148.5000	27.09
149.0000	27.10
149.5000	27.05
150.0000	27.05
150.5000	27.04
151.0000	27.00
151.5000	26.99
152.0000	26.99
152.5000	26.97
153.0000	26.96
153.5000	26.94
154.0000	26.91
154.5000	26.91
155.0000	26.92
155.5000	26.90
156.0000	26.87
156.5000	26.88
157.0000	26.87
157.5000	26.83
158.0000	26.80
158.5000	26.80
159.0000	26.80
159.5000	26.82
160.0000	26.82
160.5000	26.82
161.0000	26.80
161.5000	26.78
162.0000	26.76
162.5000	26.74
163.0000	26.72
163.5000	26.72
164.0000	26.72
164.5000	26.68
165.0000	26.65
165.5000	26.63
166.0000	26.65
166.5000	26.65
167.0000	26.66
167.5000	26.66
168.0000	26.67
168.5000	26.67
169.0000	26.67
169.5000	26.65
170.0000	26.65
170.5000	26.63
171.0000	26.64
171.5000	26.64
172.0000	26.63
172.5000	26.63
173.0000	26.60
173.5000	26.61
174.0000	26.60
174.5000	26.60
175.0000	26.60
175.5000	26.59
176.0000	26.60
176.5000	26.60
177.0000	26.62
177.5000	26.59
178.0000	26.56
178.5000	26.59
179.0000	26.65
179.5000	26.65
180.0000	26.64
180.5000	26.64
181.0000	26.60
181.5000	26.58
182.0000	26.59
182.5000	26.59
183.0000	26.61
183.5000	26.58
184.0000	26.58
184.5000	26.55
185.0000	26.54
185.5000	26.55
186.0000	26.57
186.5000	26.60
187.0000	26.57
187.5000	26.55
188.0000	26.53
188.5000	26.52
189.0000	26.50
189.5000	26.50
190.0000	26.48
190.5000	26.47
191.0000	26.48
191.5000	26.48
192.0000	26.45
192.5000	26.47
193.0000	26.44
193.5000	26.46
194.0000	26.47
194.5000	26.45
195.0000	26.43
195.5000	26.44
196.0000	26.43
196.5000	26.42
197.0000	26.41
197.5000	26.40
198.0000	26.39
198.5000	26.39
199.0000	26.38
199.5000	26.39
200.0000	26.43
200.5000	26.43
201.0000	26.43
201.5000	26.46
202.0000	26.45
202.5000	26.40
203.0000	26.42
203.5000	26.44
204.0000	26.43
204.5000	26.43
205.0000	26.43
205.5000	26.42
206.0000	26.42
206.5000	26.41
207.0000	26.40
207.5000	26.38
208.0000	26.37
208.5000	26.35
209.0000	26.34
209.5000	26.33
210.0000	26.32
210.5000	26.31
211.0000	26.29
211.5000	26.29
212.0000	26.29
212.5000	26.31
213.0000	26.32
213.5000	26.42
214.0000	26.41
214.5000	26.39
215.0000	26.36
215.5000	26.36
216.0000	26.38
216.5000	26.39
217.0000	26.39
217.5000	26.41
218.0000	26.43
218.5000	26.43
219.0000	26.37
219.5000	26.35
220.0000	26.35
220.5000	26.35
221.0000	26.36
221.5000	26.34
222.0000	26.31
222.5000	26.30
223.0000	26.29
223.5000	26.29
224.0000	26.29
224.5000	26.28
225.0000	26.26
225.5000	26.24
226.0000	26.25
226.5000	26.24
227.0000	26.24
227.5000	26.25
228.0000	26.27
228.5000	26.25
229.0000	26.24
229.5000	26.24
230.0000	26.25
230.5000	26.26
231.0000	26.27
231.5000	26.26
232.0000	26.28
232.5000	26.24
233.0000	26.23
233.5000	26.23
234.0000	26.22
234.5000	26.20
235.0000	26.19
235.5000	26.20
236.0000	26.21
236.5000	26.21
237.0000	26.19
237.5000	26.17
238.0000	26.16
238.5000	26.15
239.0000	26.15
239.5000	26.15
240.0000	26.15
240.5000	26.15
241.0000	26.15
241.5000	26.22
242.0000	26.20
242.5000	26.21
243.0000	26.20
243.5000	26.18
244.0000	26.18
244.5000	26.20
245.0000	26.21
245.5000	26.18
246.0000	26.15
246.5000	26.18
247.0000	26.18
247.5000	26.16
248.0000	26.15
248.5000	26.14
249.0000	26.14
249.5000	26.11
250.0000	26.14
250.5000	26.16
251.0000	26.15
251.5000	26.12
252.0000	26.14
252.5000	26.20
253.0000	26.17
253.5000	26.17
254.0000	26.18
254.5000	26.19
255.0000	26.19
255.5000	26.18
256.0000	26.17
256.5000	26.17
257.0000	26.18
257.5000	26.18
258.0000	26.20
258.5000	26.18
259.0000	26.19
259.5000	26.16
260.0000	26.16
260.5000	26.14
261.0000	26.13
261.5000	26.15
262.0000	26.14
262.5000	26.13
263.0000	26.11
263.5000	26.09
264.0000	26.10
264.5000	26.08
265.0000	26.07
265.5000	26.06
266.0000	26.08
266.5000	26.09
267.0000	26.09
267.5000	26.07
268.0000	26.04
268.5000	26.04
269.0000	26.07
269.5000	26.07
270.0000	26.06
270.5000	26.07
271.0000	26.06
271.5000	26.07
272.0000	26.06
272.5000	26.13
273.0000	26.14
273.5000	26.15
274.0000	26.16
274.5000	26.16
275.0000	26.18
275.5000	26.18
276.0000	26.19
276.5000	26.17
277.0000	26.16
277.5000	26.14
278.0000	26.12
278.5000	26.10
279.0000	26.14
279.5000	26.11
280.0000	26.10
280.5000	26.11
281.0000	26.09
281.5000	26.14
282.0000	26.23
282.5000	26.24
283.0000	26.27
283.5000	26.37
284.0000	26.42
284.5000	26.46
285.0000	26.45
285.5000	26.32
286.0000	26.34
286.5000	26.41
287.0000	26.51
287.5000	26.55
288.0000	26.51
288.5000	26.63
289.0000	26.56
289.5000	26.49
290.0000	26.47
290.5000	26.48
291.0000	26.45
291.5000	26.41
292.0000	26.37
292.5000	26.45
293.0000	26.56
293.5000	26.51
294.0000	26.49
294.5000	26.38
295.0000	26.42
295.5000	26.46
296.0000	26.45
296.5000	26.38
297.0000	26.37
297.5000	26.44
298.0000	26.51
298.5000	26.44
299.0000	26.40
299.5000	26.41
300.0000	26.42
300.5000	26.50
301.0000	26.52
301.5000	26.49
302.0000	26.45
302.5000	26.41
303.0000	26.40
303.5000	26.45
304.0000	28.30
304.5000	37.52
305.0000	40.29
305.5000	28.22
306.0000	27.63
306.5000	40.10
307.0000	38.69
307.5000	40.10
308.0000	38.68
308.5000	38.53
309.0000	40.03
309.5000	40.69
310.0000	38.94
310.5000	38.05
311.0000	37.42
311.5000	36.50
312.0000	36.27
312.5000	36.45
313.0000	35.69
313.5000	37.95
314.0000	35.79
314.5000	35.55
315.0000	35.93
315.5000	35.13
316.0000	35.00
316.5000	34.97
317.0000	34.80
317.5000	34.87
318.0000	34.49
318.5000	34.35
319.0000	34.01
319.5000	34.24
