Temperature8,Execution1
Time(s),Temperature8(C)
164.5000,25.37
165.0000,25.37
165.5000,25.37
166.0000,25.37
166.5000,25.37
167.0000,25.37
167.5000,25.38
168.0000,25.38
168.5000,25.38
169.0000,25.38
169.5000,25.38
170.0000,25.38
170.5000,25.39
171.0000,25.38
171.5000,25.39
172.0000,25.39
172.5000,25.39
173.0000,25.39
173.5000,25.38
174.0000,25.40
174.5000,25.39
175.0000,25.40
175.5000,25.39
176.0000,25.40
176.5000,25.39
177.0000,25.40
177.5000,25.40
178.0000,25.40
178.5000,25.40
179.0000,25.40
179.5000,25.41
180.0000,25.41
180.5000,25.41
181.0000,25.40
181.5000,25.41
182.0000,25.41
182.5000,25.41
183.0000,25.42
183.5000,25.42
184.0000,25.42
184.5000,25.41
185.0000,25.42
185.5000,25.42
186.0000,25.43
186.5000,25.43
187.0000,25.43
187.5000,25.42
188.0000,25.42
188.5000,25.43
189.0000,25.43
189.5000,25.43
190.0000,25.43
190.5000,25.43
191.0000,25.44
191.5000,25.44
192.0000,25.44
192.5000,25.44
193.0000,25.44
193.5000,25.44
194.0000,25.45
194.5000,25.45
195.0000,25.45
195.5000,25.45
196.0000,25.46
196.5000,25.45
197.0000,25.46
197.5000,25.46
198.0000,25.46
198.5000,25.46
199.0000,25.47
199.5000,25.47
200.0000,25.48
200.5000,25.48
201.0000,25.47
201.5000,25.49
202.0000,25.48
202.5000,25.49
203.0000,25.48
203.5000,25.49
204.0000,25.49
204.5000,25.49
205.0000,25.49
205.5000,25.49
206.0000,25.50
206.5000,25.50
207.0000,25.50
207.5000,25.50
208.0000,25.50
208.5000,25.50
209.0000,25.50
209.5000,25.50
210.0000,25.50
210.5000,25.50
211.0000,25.51
211.5000,25.50
212.0000,25.51
212.5000,25.51
213.0000,25.52
213.5000,25.52
214.0000,25.52
214.5000,25.52
215.0000,25.52
215.5000,25.51
216.0000,25.52
216.5000,25.52
217.0000,25.52
217.5000,25.52
218.0000,25.52
218.5000,25.52
219.0000,25.53
219.5000,25.53
220.0000,25.52
220.5000,25.53
221.0000,25.53
221.5000,25.53
222.0000,25.53
222.5000,25.53
223.0000,25.53
223.5000,25.54
224.0000,25.54
224.5000,25.54
225.0000,25.54
225.5000,25.54
226.0000,25.54
226.5000,25.54
227.0000,25.54
227.5000,25.54
228.0000,25.54
228.5000,25.54
229.0000,25.55
229.5000,25.54
230.0000,25.55
230.5000,25.55
231.0000,25.55
231.5000,25.55
232.0000,25.55
232.5000,25.55
233.0000,25.56
233.5000,25.56
234.0000,25.55
234.5000,25.56
235.0000,25.56
235.5000,25.56
236.0000,25.56
236.5000,25.56
237.0000,25.57
237.5000,25.57
238.0000,25.57
238.5000,25.57
239.0000,25.58
239.5000,25.59
240.0000,25.58
240.5000,25.59
241.0000,25.59
241.5000,25.59
242.0000,25.59
242.5000,25.59
243.0000,25.60
243.5000,25.59
244.0000,25.59
244.5000,25.60
245.0000,25.60
245.5000,25.60
246.0000,25.60
246.5000,25.60
247.0000,25.61
247.5000,25.60
248.0000,25.61
248.5000,25.61
249.0000,25.61
249.5000,25.61
250.0000,25.61
250.5000,25.61
251.0000,25.61
251.5000,25.62
252.0000,25.62
252.5000,25.62
253.0000,25.62
253.5000,25.62
254.0000,25.63
254.5000,25.62
