293.100000	942.376500
293.100000	941.314000
293.100000	938.671000
293.100000	936.244500
293.100000	935.275000
293.100000	933.469000
293.100000	933.153000
293.100000	931.246500
293.100000	929.297500
293.100000	928.272000
293.100000	926.837500
293.100000	926.154500
293.100000	926.206500
293.100000	925.052000
293.100000	924.422500
293.100000	924.146000
293.100000	924.213000
293.100000	922.631000
293.100000	921.304500
293.100000	921.660000
293.100000	920.639000
293.100000	919.954500
293.100000	919.282000
293.100000	919.107500
293.100000	918.135500
293.100000	917.457000
293.100000	917.534500
293.100000	916.928500
293.100000	916.219500
293.100000	916.220000
293.100000	916.319000
293.100000	915.619500
293.100000	915.129000
293.100000	915.571500
293.100000	915.498500
293.100000	915.299000
293.100000	915.014000
293.100000	914.485500
293.100000	914.578500
293.100000	913.837500
293.100000	913.084500
293.100000	912.833000
293.100000	912.795000
293.200000	913.074500
293.200000	912.453000
293.200000	911.732000
293.200000	906.990000
294.100000	896.365500
293.100000	893.997000
293.100000	894.592000
293.200000	894.564000
293.100000	895.332500
293.000000	895.890500
292.900000	895.388000
292.800000	894.814000
292.600000	893.747000
292.400000	893.751000
292.200000	894.557000
291.900000	893.454000
291.600000	899.679500
291.300000	893.029500
291.000000	909.746000
290.600000	917.866500
290.300000	906.874500
289.900000	912.655500
289.600000	912.656500
289.100000	915.752000
288.700000	894.824000
288.300000	896.459000
287.800000	890.106500
287.400000	886.298500
287.000000	887.231000
286.600000	885.178500
286.100000	886.003000
285.700000	883.087000
285.200000	881.664500
284.800000	880.235000
284.300000	880.693500
283.900000	879.137000
283.400000	877.595500
283.000000	877.906000
282.400000	876.557500
282.000000	873.972500
281.500000	874.471500
281.000000	874.739000
280.600000	873.784000
280.000000	874.175500
279.700000	871.843500
279.100000	872.621500
278.700000	870.695000
278.200000	870.137000
277.700000	870.654500
277.200000	870.506000
276.800000	868.006500
276.200000	866.986000
275.800000	866.656500
275.300000	865.564000
274.900000	864.960500
274.300000	866.988000
273.900000	865.334000
273.400000	868.256500
273.000000	864.140500
272.400000	863.150500
272.000000	861.411000
271.500000	863.959500
271.100000	861.701500
270.600000	859.809000
270.100000	858.576000
269.600000	861.803500
269.200000	860.583500
268.600000	862.162500
268.200000	861.200500
267.700000	858.031000
267.300000	856.370000
266.800000	855.419000
266.300000	854.442000
265.800000	854.435500
265.400000	853.421000
264.900000	852.909500
264.500000	851.960000
263.900000	853.671000
263.500000	852.095000
263.000000	850.517500
262.600000	850.359000
262.100000	849.673500
261.700000	850.939500
261.100000	850.609500
260.700000	847.359500
260.200000	846.867000
259.800000	847.556500
259.300000	846.818000
258.900000	846.837000
258.300000	846.557000
258.000000	845.139000
257.400000	843.958500
257.000000	844.524500
256.500000	844.966500
256.100000	844.440500
255.600000	844.966500
255.200000	842.906500
254.600000	845.379500
254.300000	842.723500
253.700000	842.426500
253.300000	842.963000
252.800000	841.373000
252.400000	843.480000
251.900000	842.801000
251.400000	839.225000
251.000000	841.507000
250.500000	841.373000
250.100000	838.554000
249.600000	843.135000
249.200000	840.638500
248.700000	837.673000
248.300000	839.851500
247.700000	839.606500
247.300000	837.637000
246.800000	841.451500
246.400000	839.776000
245.900000	836.091000
245.500000	838.628000
245.000000	838.815000
244.600000	835.333000
244.100000	837.543500
243.700000	837.442500
243.200000	836.305500
242.800000	836.079000
242.300000	836.770500
242.000000	835.716500
241.400000	834.480000
241.000000	836.881500
240.500000	839.265500
240.100000	835.222000
239.600000	838.857500
239.200000	832.849000
238.700000	836.181000
238.200000	839.846000
237.800000	837.393000
237.300000	831.924500
236.900000	835.476500
236.400000	835.943500
236.100000	835.004500
235.600000	835.613000
235.200000	834.564500
234.700000	837.029500
234.300000	840.565500
233.800000	843.468000
233.400000	838.101500
232.900000	839.218500
232.500000	831.165500
232.000000	837.432000
231.700000	842.056000
231.200000	831.913000
230.800000	839.761500
230.300000	840.090000
229.900000	832.906500
229.400000	845.209500
229.000000	842.628500
228.500000	843.683500
228.100000	845.002000
227.600000	842.294500
227.200000	844.028000
226.700000	843.853000
226.300000	841.651000
225.800000	839.889000
225.400000	840.188000
224.900000	843.462500
224.500000	840.392500
224.000000	844.621000
223.600000	843.953000
223.100000	843.224500
222.700000	844.708000
222.200000	849.783000
221.800000	845.670000
221.300000	853.725000
220.810000	852.216500
220.400000	849.032000
219.900000	837.231000
219.500000	854.755000
219.000000	838.318000
218.600000	851.348000
218.100000	843.086000
217.700000	831.824500
217.200000	851.100500
216.800000	837.099500
216.300000	841.263500
215.900000	864.689000
215.400000	845.243000
215.000000	854.304000
214.500000	850.497000
214.100000	844.338500
213.600000	853.553500
213.200000	847.588000
212.700000	839.899000
212.400000	873.843000
211.800000	844.709000
211.400000	883.285000
210.900000	885.983000
210.500000	874.456500
210.000000	889.109000
209.700000	898.556500
209.200000	886.351500
208.800000	904.554500
208.300000	896.755500
207.900000	895.312000
207.400000	903.031000
207.000000	884.224500
206.500000	881.213500
206.200000	923.983500
205.700000	921.029500
205.300000	901.328000
204.800000	934.665500
204.400000	878.657000
203.900000	841.335500
203.500000	875.192500
203.000000	902.135500
202.600000	905.373000
202.100000	916.594000
201.700000	872.597000
201.200000	929.943000
200.700000	926.213500
200.400000	987.055000
199.870000	907.941500
199.490000	942.694000
198.990000	964.592500
198.600000	943.856500
198.110000	952.701500
197.740000	970.606500
197.240000	968.897500
196.870000	917.420500
196.380000	952.372000
196.020000	882.636000
195.530000	900.896500
195.170000	818.219000
194.710000	803.031000
194.450000	803.853500
194.060000	842.173500
193.730000	830.123500
193.200000	849.260500
192.790000	804.695500
